MOVIE ID,WATCH DATE,MINUTES WATCHED
tt0010806,12/19/2017,64
tt0012486,10/07/2019,18
tt0008710,06/04/2020,45
tt0009701,04/20/2019,346
tt0006731,09/06/2017,41
tt0011979,09/01/2017,8
tt0008395,03/11/2019,58
tt0010969,01/17/2017,93
tt0012408,06/26/2020,69
tt0010307,07/30/2020,138
tt0007755,08/22/2016,24
tt0010040,07/16/2017,8
tt0009894,08/01/2015,114
tt0009796,03/04/2015,75
tt0004066,04/10/2019,46
tt0003037,06/24/2017,28
tt0011588,06/22/2019,43
tt0005060,05/23/2019,11
tt0012313,01/15/2018,87
tt0006826,05/04/2018,34
tt0010040,08/29/2016,16
tt0011641,11/07/2017,18
tt0010879,09/18/2018,80
tt0004026,04/11/2017,32
tt0009241,03/10/2016,21
tt0010227,05/30/2017,70
tt0010247,09/19/2018,51
tt0007361,07/08/2019,58
tt0009475,12/11/2015,11
tt0011565,12/27/2015,44
tt0008891,09/03/2019,17
tt0011221,07/16/2016,63
tt0010969,02/14/2019,85
tt0011371,12/13/2015,52
tt0003471,11/26/2015,84
tt0005916,09/16/2017,44
tt0003489,08/29/2019,80
tt0012281,05/04/2016,47
tt0011753,03/12/2017,33
tt0011742,08/17/2019,8
tt0010040,05/14/2018,35
tt0011358,06/08/2015,19
tt0012513,04/09/2019,41
tt0010726,02/11/2019,15
tt0011979,10/10/2015,83
tt0011865,09/08/2017,8
tt0012190,03/24/2017,102
tt0009559,06/24/2017,18
tt0002844,09/08/2015,12
tt0011000,08/20/2016,156
tt0004150,04/19/2020,41
tt0003131,02/03/2016,47
tt0011960,01/02/2015,26
tt0003037,06/16/2016,1
tt0004972,06/01/2020,121
tt0009475,03/13/2020,19
tt0002844,01/30/2019,27
tt0006333,02/09/2019,71
tt0011157,11/24/2019,57
tt0011267,03/31/2018,23
tt0003037,06/30/2016,28
tt0003489,10/20/2016,62
tt0003419,06/19/2020,54
tt0012313,01/17/2015,86
tt0004026,08/21/2015,39
tt0009937,02/15/2015,99
tt0008687,05/29/2016,5
tt0011647,09/21/2016,38
tt0012675,11/05/2019,84
tt0012408,10/15/2019,53
tt0004972,05/04/2020,175
tt0010755,05/13/2015,135
tt0005529,03/01/2020,41
tt0012651,08/04/2018,30
tt0009086,08/16/2015,26
tt0011837,10/14/2015,58
tt0008891,10/29/2018,75
tt0009915,07/04/2015,60
tt0003637,04/19/2018,10
tt0007340,03/31/2019,40
tt0006688,02/17/2018,10
