MOVIE ID,WATCH DATE,MINUTES WATCHED
tt0049287,09/24/2015,65
tt0029102,10/26/2016,45
tt0020842,08/26/2016,40
tt0056443,09/17/2016,52
tt0031088,03/26/2018,57
tt0024470,02/06/2019,28
tt0034565,09/23/2016,3
tt0050910,11/28/2018,26
tt0033119,06/01/2018,29
tt0053454,06/17/2016,85
tt0063489,03/11/2020,20
tt0034183,07/12/2018,33
tt0040464,04/14/2018,30
tt0046808,09/16/2016,94
tt0029036,06/21/2019,79
tt0054325,05/01/2015,19
tt0024696,07/25/2020,39
tt0066415,02/07/2020,108
tt0061069,03/22/2017,48
tt0066473,07/26/2019,7
tt0053339,05/31/2015,28
tt0061389,01/05/2019,30
tt0064122,11/02/2019,86
tt0038471,02/05/2015,16
tt0061787,04/17/2018,53
tt0067544,03/12/2017,17
tt0034249,01/26/2019,8
tt0057193,05/19/2015,160
tt0043651,06/16/2020,10
tt0051744,02/19/2017,28
tt0020410,04/25/2018,16
tt0039492,12/23/2018,76
tt0060135,01/21/2015,71
tt0059677,09/01/2017,47
tt0023657,11/03/2015,29
tt0050152,03/26/2020,95
tt0061976,12/10/2018,90
tt0043766,02/16/2019,29
tt0061038,12/03/2018,84
tt0052106,11/17/2016,55
tt0039483,12/12/2018,95
tt0059758,05/18/2018,41
tt0066516,10/31/2019,8
tt0049224,05/24/2015,17
tt0051682,08/30/2017,20
tt0047041,10/28/2019,13
tt0037074,02/21/2015,54
tt0034392,09/26/2015,30
tt0026245,12/16/2016,14
tt0048058,02/13/2020,29
tt0050356,04/27/2020,25
tt0071824,06/17/2017,82
tt0060666,12/16/2019,9
tt0003014,08/03/2019,35
tt0033512,06/10/2017,7
tt0063370,02/09/2020,6
tt0032556,06/17/2019,72
tt0061574,07/09/2016,39
tt0055029,08/29/2015,66
tt0039472,03/04/2020,14
tt0069048,02/21/2020,10
tt0041199,05/16/2019,1
tt0065817,01/01/2016,26
tt0028564,06/19/2020,2
tt0056248,06/29/2018,41
tt0059043,01/18/2020,12
tt0058241,09/07/2015,6
tt0057112,05/23/2020,30
tt0059916,08/17/2020,40
tt0025163,09/17/2017,4
tt0060847,04/28/2016,8
tt0016039,01/19/2017,97
tt0049281,08/01/2020,66
tt0067183,08/03/2015,44
tt0063752,03/07/2015,53
tt0027875,06/02/2020,1
tt0051380,01/20/2020,16
tt0068334,08/10/2020,96
tt0021015,09/20/2018,33
tt0062512,02/08/2016,53
tt0060532,08/16/2015,85
tt0072100,04/20/2018,145
tt0055516,11/02/2018,5
tt0035643,01/08/2015,25
tt0026720,06/25/2019,227
tt0041428,04/03/2016,11
tt0054880,01/16/2016,35
tt0063120,04/24/2017,53
tt0040187,07/07/2016,94
tt0050858,08/02/2015,123
tt0059076,09/08/2015,70
tt0036706,08/19/2020,3
tt0070501,09/18/2016,30
tt0067793,02/15/2020,49
tt0032981,04/01/2016,42
tt0066765,06/02/2015,1
tt0068730,03/01/2016,10
tt0048294,10/05/2019,82
tt0070672,07/21/2018,66
tt0049313,09/29/2019,97
tt0029849,07/28/2015,52
tt0051741,01/24/2016,62
tt0042832,08/11/2018,22
tt0023657,03/23/2015,74
tt0051771,07/18/2015,23
tt0003643,11/30/2016,51
tt0042711,02/27/2018,46
tt0052911,02/17/2019,73
tt0017028,03/22/2018,3
tt0066832,02/23/2018,85
tt0058259,04/10/2017,21
tt0056696,07/30/2017,92
tt0012281,11/06/2018,14
tt0055719,08/03/2016,58
tt0037557,09/09/2019,1
tt0071880,07/07/2018,53
tt0067480,04/18/2016,32
tt0072656,08/25/2020,15
tt0017048,04/13/2016,26
tt0060737,07/27/2017,60
tt0070673,09/29/2019,18
tt0041776,11/19/2019,44
tt0058938,08/16/2015,31
tt0026966,10/19/2015,53
tt0065155,12/15/2018,77
tt0026688,06/01/2016,8
tt0054345,06/03/2019,103
tt0040281,09/24/2016,38
tt0035082,02/09/2020,75
tt0057026,08/07/2019,6
tt0039394,04/26/2020,73
tt0071221,09/05/2019,6
tt0035615,01/15/2019,5
tt0038549,03/18/2018,25
tt0058590,02/18/2019,6
tt0023529,04/18/2019,53
tt0039204,12/07/2017,56
tt0067432,10/22/2017,8
tt0046426,02/28/2019,38
tt0064940,08/26/2018,118
tt0045082,05/25/2016,95
tt0041749,05/24/2018,44
tt0024359,08/12/2016,21
tt0048701,12/09/2018,75
tt0038975,01/05/2018,59
tt0050174,06/07/2019,58
tt0062277,01/20/2019,91
tt0023935,06/25/2015,49
tt0058622,05/05/2016,15
tt0072368,06/02/2016,51
tt0050873,11/30/2016,14
tt0018588,05/08/2015,7
tt0059143,04/16/2019,98
tt0041676,06/20/2016,17
tt0059706,11/21/2019,43
tt0067025,01/05/2018,76
tt0056230,11/03/2018,14
tt0064757,08/23/2017,10
tt0062819,07/28/2017,40
tt0070452,01/20/2015,2
tt0045361,09/22/2015,80
tt0037089,10/17/2017,81
tt0038777,12/20/2016,81
tt0052860,06/22/2015,55
tt0050414,09/25/2017,3
tt0045300,02/07/2020,53
tt0058423,10/03/2018,86
tt0049429,09/18/2019,18
tt0009150,11/28/2015,43
tt0065807,10/12/2016,41
tt0042771,04/25/2017,79
tt0031377,03/07/2018,19
tt0041507,12/08/2015,16
tt0044487,01/17/2020,29
tt0044562,08/07/2018,38
tt0020144,08/11/2020,75
tt0064411,08/23/2019,54
tt0071537,05/14/2017,35
tt0043782,09/12/2015,44
tt0067895,12/13/2017,47
tt0058533,08/05/2015,85
tt0040898,10/20/2018,81
tt0070459,11/04/2015,58
tt0026525,07/08/2018,56
tt0031708,07/17/2015,32
tt0035044,05/04/2016,55
tt0040187,07/08/2020,10
tt0061728,05/20/2016,34
tt0066605,07/07/2015,40
tt0021191,07/12/2020,8
tt0046504,05/16/2016,50
tt0047840,09/21/2018,96
tt0064106,01/12/2015,93
tt0067839,03/06/2018,67
tt0054437,02/09/2019,1
tt0055411,05/08/2015,112
tt0038739,11/25/2019,67
tt0070488,11/16/2018,46
tt0051003,02/14/2019,134
tt0070630,05/04/2017,51
tt0065097,12/14/2018,70
tt0027938,11/12/2019,39
tt0060648,03/24/2015,37
tt0056661,08/23/2016,22
tt0039416,10/14/2018,104
tt0027164,07/04/2018,42
tt0023208,06/22/2020,41
tt0052918,04/23/2015,68
tt0049499,01/11/2019,22
tt0064256,05/24/2020,15
tt0030026,07/06/2018,73
tt0070474,02/19/2019,73
tt0048217,03/01/2016,73
tt0062057,11/02/2017,58
tt0064950,07/24/2018,24
tt0055884,09/21/2019,79
tt0029571,11/04/2017,66
tt0061906,11/01/2018,15
tt0038270,10/02/2018,38
tt0022775,05/28/2018,24
tt0049279,02/17/2018,45
tt0028852,09/04/2019,12
tt0037262,08/25/2018,16
tt0062852,06/27/2015,57
tt0032763,07/23/2015,29
tt0064055,07/16/2016,2
tt0047207,11/16/2017,18
tt0054649,03/15/2015,40
tt0049843,04/11/2018,52
tt0036577,03/30/2018,31
tt0029526,04/27/2020,43
tt0062425,08/07/2020,20
tt0059319,05/28/2016,52
tt0024402,05/16/2017,41
tt0028000,04/24/2015,65
tt0046756,07/01/2015,7
tt0054977,07/29/2019,62
tt0044905,06/26/2017,69
tt0065205,02/01/2016,5
tt0052733,04/17/2015,12
tt0069179,07/17/2018,69
tt0055266,04/25/2015,13
tt0005060,10/29/2019,59
tt0069528,05/22/2018,11
tt0045899,08/25/2020,71
tt0049844,06/15/2015,37
tt0044319,05/18/2016,72
tt0047951,01/19/2017,44
tt0043670,06/23/2018,55
tt0056308,05/18/2020,38
tt0047603,07/07/2018,57
tt0056844,05/18/2019,7
tt0050590,09/08/2017,20
tt0053226,10/11/2016,68
tt0044580,01/16/2019,29
tt0052902,12/16/2016,111
tt0059387,09/14/2019,32
tt0040664,01/06/2020,107
tt0059675,09/30/2015,21
tt0042189,11/14/2015,75
tt0018566,07/06/2015,34
tt0068634,12/12/2019,84
tt0052655,06/24/2020,40
tt0058369,01/15/2017,72
tt0039041,04/27/2017,24
tt0045669,07/09/2017,68
tt0028118,10/18/2017,37
tt0059437,07/04/2018,20
tt0059096,10/22/2017,31
tt0046558,01/23/2018,79
tt0063064,09/05/2019,94
tt0039472,03/23/2016,25
tt0061783,02/17/2018,61
tt0041923,12/24/2016,76
tt0038367,05/10/2020,5
tt0037040,06/28/2019,22
tt0031517,10/12/2019,55
tt0053750,04/16/2018,6
tt0066952,01/04/2020,79
tt0041122,09/10/2016,42
tt0013169,07/13/2016,81
tt0021282,12/20/2016,42
tt0039157,03/16/2016,22
tt0022971,05/10/2015,68
tt0028217,02/02/2017,63
tt0038924,03/08/2017,1
tt0066849,05/01/2016,63
tt0026095,09/12/2017,6
tt0068972,02/27/2019,19
tt0014112,05/21/2019,63
tt0037000,10/13/2019,65
tt0060741,09/01/2016,65
tt0060508,07/26/2015,23
tt0036094,09/17/2017,5
tt0049521,05/11/2019,100
tt0024025,03/12/2016,6
tt0013122,01/02/2017,52
tt0039631,01/02/2018,21
tt0067885,07/07/2015,32
tt0046446,05/19/2015,54
tt0066639,06/30/2016,113
tt0064713,04/23/2015,91
tt0005529,08/07/2015,41
tt0059244,07/04/2015,45
tt0048593,03/14/2016,57
tt0051390,08/22/2016,1
tt0072157,07/02/2015,21
tt0034253,06/15/2019,63
tt0039216,08/01/2017,47
tt0061022,02/09/2020,81
tt0027474,02/01/2016,27
tt0037954,03/23/2018,58
tt0043736,05/29/2016,26
tt0035114,10/21/2017,58
tt0057697,01/09/2018,79
tt0063090,11/06/2019,4
tt0026046,01/05/2016,11
tt0033332,04/01/2019,22
tt0071518,05/16/2019,48
tt0045513,06/05/2016,15
tt0069973,04/08/2020,1
tt0036635,01/06/2020,4
tt0059549,11/30/2016,19
tt0019429,04/23/2015,80
tt0071730,07/29/2016,2
tt0018996,06/15/2016,73
tt0066451,06/09/2016,71
tt0025610,04/16/2016,32
tt0047172,02/22/2016,24
tt0060330,10/25/2016,30
tt0030138,04/08/2018,251
tt0038839,01/25/2016,30
tt0048528,03/19/2018,66
tt0069035,09/14/2018,84
tt0069276,12/14/2017,77
tt0058755,10/29/2017,37
tt0070064,08/22/2018,92
tt0008950,03/29/2020,66
tt0023629,02/13/2017,44
tt0024266,05/15/2020,55
tt0058533,03/14/2020,77
tt0022796,06/13/2019,56
tt0057846,11/30/2018,61
tt0049749,05/06/2017,36
tt0072230,01/15/2019,64
tt0053735,09/19/2016,1
tt0066811,04/09/2020,62
tt0021647,07/26/2015,33
tt0057232,07/03/2017,22
tt0035855,05/28/2018,44
tt0031680,06/30/2015,67
tt0070703,02/08/2018,87
tt0058773,08/05/2019,60
tt0025164,10/17/2018,24
tt0069208,01/30/2015,57
tt0053389,12/08/2017,58
tt0012752,03/29/2020,118
tt0048340,12/17/2015,31
tt0064423,07/19/2018,68
tt0039490,02/26/2017,68
tt0069492,03/08/2015,40
tt0026073,06/09/2018,20
tt0036836,01/01/2019,68
tt0063102,04/30/2016,73
tt0068619,02/03/2017,39
tt0020446,12/10/2015,8
tt0034583,04/25/2019,50
tt0033613,11/30/2017,36
tt0041713,03/02/2015,24
tt0072891,03/19/2018,40
tt0068972,10/02/2016,59
tt0064137,01/01/2017,42
tt0020641,04/08/2019,17
tt0033367,03/28/2020,23
tt0059592,08/28/2016,98
tt0071226,12/03/2015,68
tt0019649,07/17/2020,43
tt0040559,03/07/2017,64
tt0037346,09/27/2017,24
tt0067799,12/15/2016,1
tt0044008,08/21/2015,61
tt0055887,06/22/2019,52
tt0043120,12/30/2019,43
tt0016338,11/24/2017,20
tt0048970,06/19/2019,22
tt0028257,03/04/2018,12
tt0063157,02/16/2019,33
tt0052657,10/22/2019,26
tt0069745,06/29/2015,7
tt0026198,11/27/2018,51
tt0035075,09/30/2018,83
tt0050815,01/08/2017,87
tt0032384,07/17/2020,88
tt0068569,09/26/2015,76
tt0071634,08/13/2020,113
tt0048321,08/19/2017,88
tt0038878,02/22/2020,12
tt0069820,03/12/2018,13
tt0035970,07/27/2017,54
tt0048190,04/03/2015,46
tt0061313,04/07/2015,90
tt0029020,01/02/2019,26
tt0060236,04/12/2017,39
tt0036526,02/19/2016,31
tt0063473,01/30/2016,75
tt0040758,04/09/2016,85
tt0064624,08/30/2020,31
tt0024631,09/13/2017,65
tt0043767,09/07/2016,10
tt0029002,07/25/2016,5
tt0033717,09/15/2016,40
tt0069118,12/22/2017,58
tt0021615,10/02/2015,16
tt0054138,03/28/2019,67
tt0057542,06/08/2019,56
tt0036203,02/08/2018,9
tt0040223,03/21/2016,128
tt0020590,05/13/2020,27
tt0010680,10/25/2018,69
tt0040682,10/05/2016,21
tt0008489,02/27/2020,54
tt0043625,05/19/2015,4
tt0021681,09/01/2019,61
tt0047195,07/21/2015,56
tt0046819,02/15/2019,2
tt0043895,01/24/2016,50
tt0060120,11/08/2017,20
tt0055558,08/29/2018,8
tt0047278,06/20/2017,54
tt0060350,08/01/2015,75
tt0050853,12/17/2018,36
tt0036698,09/18/2018,5
tt0053644,06/21/2019,68
tt0055499,06/22/2016,11
tt0055839,09/19/2016,67
tt0040805,01/21/2015,18
tt0045659,05/29/2018,103
tt0050928,02/08/2016,81
tt0049006,03/19/2020,42
tt0039500,08/02/2017,60
tt0062990,01/25/2017,14
tt0024373,07/21/2018,3
tt0067453,12/21/2018,14
tt0010755,05/25/2015,136
tt0035726,11/28/2019,23
tt0051501,08/12/2016,47
tt0039628,07/21/2016,25
tt0039330,02/01/2018,73
tt0049906,01/12/2017,33
tt0003037,04/19/2018,36
tt0067861,01/04/2018,4
tt0034232,07/31/2020,61
tt0027905,04/16/2017,28
tt0024645,05/05/2020,160
tt0032819,03/28/2020,57
tt0052878,03/20/2017,17
tt0041787,07/05/2019,63
tt0067588,09/01/2018,3
tt0021786,11/05/2018,76
tt0037179,11/03/2019,19
tt0026017,09/26/2015,55
tt0018749,11/18/2017,9
tt0067685,07/19/2019,89
tt0047225,10/12/2016,10
tt0028603,11/12/2017,37
tt0066415,01/03/2018,39
tt0012675,01/05/2019,86
tt0024426,07/08/2018,30
tt0059063,07/16/2019,17
tt0046322,06/07/2020,19
tt0058971,11/10/2015,41
tt0050096,06/05/2018,7
tt0031548,08/14/2017,18
tt0055020,01/25/2017,12
tt0030055,09/22/2016,46
tt0042914,01/17/2020,48
tt0050155,04/21/2015,52
tt0066034,09/12/2019,45
tt0038478,08/03/2020,17
tt0027902,11/02/2019,37
tt0063808,07/04/2016,2
tt0064426,03/23/2019,9
tt0049152,04/30/2020,42
tt0033766,10/20/2018,62
tt0014760,08/14/2019,39
tt0039631,10/09/2015,38
tt0067243,04/28/2018,59
tt0038155,03/17/2020,21
tt0064059,11/18/2017,10
tt0031282,07/07/2015,28
tt0047641,04/30/2020,12
tt0058234,10/22/2019,81
tt0024037,04/09/2016,87
tt0056506,05/22/2016,92
tt0044188,04/27/2017,38
tt0051742,05/26/2015,7
tt0049693,03/19/2019,36
tt0062457,05/03/2020,69
tt0042395,02/21/2015,67
tt0050327,09/09/2020,41
tt0038342,01/01/2015,30
tt0053695,08/16/2020,86
tt0023456,12/29/2018,167
tt0048473,07/15/2018,36
tt0028371,04/15/2020,23
tt0049027,09/26/2018,63
tt0021493,05/06/2020,15
tt0031179,12/05/2017,50
tt0014624,01/04/2019,68
tt0069251,09/28/2017,111
tt0026378,07/26/2018,44
tt0036363,03/26/2019,12
tt0070130,08/26/2019,65
tt0040270,04/12/2015,35
tt0033798,10/17/2015,20
tt0026124,08/30/2017,45
tt0030483,11/27/2015,14
tt0045954,02/25/2017,44
tt0037748,01/15/2016,47
tt0042752,05/29/2019,2
tt0068539,03/13/2019,74
tt0053275,09/26/2018,45
tt0021533,03/18/2020,47
tt0042274,05/23/2020,42
tt0025748,06/30/2019,79
tt0035430,05/01/2015,8
tt0033891,12/11/2016,26
tt0065994,09/12/2016,12
tt0030485,05/21/2020,18
tt0021382,07/08/2018,67
tt0067323,11/29/2018,44
tt0055799,06/23/2019,45
tt0017736,01/03/2016,104
tt0023241,11/27/2018,11
tt0062803,01/28/2016,110
tt0064063,12/13/2016,6
tt0054933,07/25/2016,17
tt0044596,01/18/2018,28
tt0056379,08/25/2019,146
tt0046004,11/22/2018,68
tt0049476,08/09/2015,6
tt0015872,06/27/2018,49
tt0042531,02/04/2020,72
tt0027978,02/12/2020,62
tt0063668,12/28/2018,9
tt0060050,04/07/2016,62
tt0070423,11/02/2015,4
tt0062060,02/17/2015,21
tt0053793,10/21/2018,20
tt0059709,06/05/2015,85
tt0056277,01/19/2018,43
tt0045716,02/23/2018,24
tt0023447,12/07/2015,26
tt0022644,08/03/2016,25
tt0036859,10/29/2018,27
tt0028737,12/19/2016,10
tt0008011,03/21/2018,7
tt0037930,01/11/2015,17
tt0036692,07/22/2018,47
tt0047998,12/28/2016,16
tt0057263,06/15/2017,89
tt0065126,09/06/2018,89
tt0056293,06/07/2020,83
tt0068414,09/30/2015,27
tt0055571,08/28/2020,15
tt0022002,11/14/2016,35
tt0068311,01/11/2019,46
tt0042175,02/11/2016,74
tt0041610,01/11/2017,62
tt0062446,06/05/2020,82
tt0048527,01/04/2019,48
tt0064021,11/01/2018,74
tt0029872,01/23/2019,57
tt0055305,01/29/2015,65
tt0053980,09/11/2018,30
tt0063034,12/16/2018,21
tt0051497,04/14/2018,21
tt0052170,10/04/2017,68
tt0030752,01/09/2015,37
tt0048231,10/07/2016,16
tt0055073,05/25/2020,96
tt0021149,12/10/2017,6
tt0057532,04/27/2020,77
tt0045077,07/18/2018,40
tt0054024,12/23/2018,47
tt0066543,12/13/2015,86
tt0069281,02/05/2018,54
tt0067820,02/21/2016,21
tt0070637,10/10/2017,24
tt0015022,11/16/2019,92
tt0047561,10/05/2017,101
tt0065145,08/06/2018,53
tt0056963,07/07/2016,54
tt0034208,08/12/2018,7
tt0026419,04/15/2018,54
tt0045235,05/27/2019,60
tt0044533,11/01/2015,9
tt0047178,08/10/2015,75
tt0066895,04/13/2017,25
tt0069004,09/01/2020,76
tt0016308,03/28/2019,11
tt0070184,05/13/2019,55
tt0055082,02/06/2020,45
tt0044392,05/08/2016,16
tt0035552,06/10/2017,49
tt0068230,04/28/2017,23
tt0058750,02/07/2016,14
tt0057080,02/09/2020,22
tt0040877,08/05/2019,63
tt0023262,08/14/2015,23
tt0053273,08/03/2020,43
tt0023846,09/17/2018,1
tt0038097,06/28/2020,34
tt0038206,01/16/2019,51
tt0056526,09/16/2018,11
tt0054135,01/13/2019,122
tt0024034,12/29/2017,78
tt0037865,05/05/2017,42
tt0050383,09/18/2017,92
tt0026671,01/23/2018,25
tt0067544,04/28/2019,81
tt0059829,07/04/2016,21
tt0027677,09/29/2018,54
tt0053003,09/30/2019,31
tt0066564,07/25/2019,32
tt0048570,07/11/2016,8
tt0049607,02/03/2020,20
tt0040674,01/17/2016,41
tt0047066,06/17/2016,14
tt0040651,10/21/2017,47
tt0022357,12/20/2015,54
tt0057129,09/18/2017,8
tt0055922,05/20/2016,4
tt0021750,10/29/2018,36
tt0065604,02/27/2019,10
tt0042175,08/11/2019,23
tt0048573,01/09/2020,18
tt0011173,07/21/2016,32
tt0055564,07/14/2019,25
tt0071890,08/09/2015,46
tt0039477,06/23/2018,35
tt0056906,07/17/2015,6
tt0070327,09/01/2015,44
tt0055469,10/09/2015,75
tt0050778,01/24/2019,47
tt0038854,11/22/2015,43
tt0052765,06/07/2020,87
tt0013607,08/21/2016,20
tt0071093,11/02/2019,57
tt0060472,02/17/2019,123
tt0046060,08/09/2017,29
tt0053739,12/07/2015,93
tt0048673,11/08/2019,14
tt0044852,08/29/2016,23
tt0064123,05/17/2017,38
tt0068739,05/30/2018,99
tt0064100,10/27/2018,77
tt0035970,01/30/2020,40
tt0067771,11/19/2015,40
tt0053117,06/26/2018,123
tt0056663,10/07/2017,74
tt0021654,04/07/2015,54
tt0021439,04/23/2018,25
tt0070158,12/08/2017,73
tt0066115,08/22/2017,53
tt0023119,11/10/2016,47
tt0030424,06/29/2018,45
tt0047085,01/12/2016,53
tt0023673,10/26/2015,27
tt0061547,01/24/2020,107
tt0049396,03/11/2020,60
tt0030384,04/09/2016,81
tt0023110,01/25/2019,53
tt0072117,05/11/2020,19
tt0018678,08/16/2015,13
tt0029706,05/27/2019,120
tt0061706,01/14/2017,48
tt0067708,11/06/2015,70
tt0025340,12/31/2018,63
tt0026676,01/02/2015,14
tt0051036,06/28/2017,90
tt0071795,12/13/2019,31
tt0045891,03/20/2020,36
tt0040158,12/20/2018,41
tt0072966,11/21/2018,79
tt0064603,11/05/2019,67
tt0035779,12/11/2019,74
tt0066579,12/07/2015,29
tt0070689,12/15/2017,27
tt0048758,07/28/2020,87
tt0030864,04/19/2020,75
tt0048964,11/04/2015,73
tt0059624,08/07/2017,58
tt0050782,09/10/2015,71
tt0030888,10/06/2018,47
tt0052969,04/13/2017,41
tt0068483,02/07/2015,81
tt0046906,10/03/2019,87
tt0066841,08/13/2015,83
tt0055632,03/12/2015,57
tt0047559,08/11/2018,67
tt0047834,07/06/2019,70
tt0060592,08/13/2018,34
tt0034815,03/14/2016,6
tt0071389,07/16/2016,99
tt0032423,04/27/2019,2
tt0029734,02/21/2017,48
tt0064763,03/07/2018,30
tt0011387,08/15/2015,48
tt0029842,03/29/2017,18
tt0047629,06/15/2015,40
tt0067027,04/17/2015,6
tt0071819,10/24/2019,37
tt0043465,08/02/2017,59
tt0036704,06/08/2015,89
tt0067009,01/10/2015,36
tt0043983,12/05/2016,44
tt0021978,03/26/2016,19
tt0062690,06/24/2016,63
tt0041958,09/17/2018,26
tt0042792,07/19/2020,23
tt0056565,10/17/2016,35
tt0048037,12/16/2019,82
tt0043743,08/27/2016,52
tt0057469,04/26/2020,51
tt0043588,03/23/2015,15
tt0023871,09/09/2015,27
tt0062952,11/01/2018,36
tt0060486,03/09/2017,74
tt0054692,05/13/2016,13
tt0046283,02/15/2020,97
tt0062082,04/18/2020,42
tt0051771,03/04/2016,18
tt0050654,05/12/2016,53
tt0030491,02/03/2016,17
tt0021754,09/20/2017,55
tt0028272,06/24/2016,12
tt0066421,02/25/2015,95
tt0032993,08/20/2019,76
tt0046344,01/04/2020,32
tt0051628,08/24/2016,19
tt0025759,01/02/2015,72
tt0031261,03/11/2017,49
tt0031406,05/10/2017,56
tt0059578,06/08/2020,19
tt0034328,01/27/2017,8
tt0049515,02/24/2017,30
tt0060515,03/22/2019,93
tt0033932,02/21/2015,18
tt0051501,07/09/2020,65
tt0061597,08/07/2020,64
tt0064371,06/12/2020,18
tt0037614,08/21/2015,85
tt0042915,06/26/2020,32
tt0057394,03/04/2018,89
tt0051906,07/15/2018,5
tt0051866,01/03/2015,10
tt0046770,02/13/2017,35
tt0056963,01/05/2019,24
tt0037498,03/26/2018,53
tt0034405,07/21/2017,30
tt0026772,06/18/2016,231
tt0070285,05/20/2017,62
tt0039230,12/02/2017,53
tt0069380,03/17/2016,84
tt0059562,12/06/2018,28
tt0069079,02/26/2017,18
tt0038765,07/07/2020,86
tt0071139,07/14/2015,69
tt0052563,06/04/2020,24
tt0022523,10/03/2018,38
tt0059084,04/19/2016,111
tt0023369,01/19/2017,14
tt0021287,05/14/2018,87
tt0029527,08/22/2018,78
tt0072233,05/28/2017,18
tt0032376,03/26/2020,69
tt0065420,12/27/2019,80
tt0043272,09/11/2019,29
tt0055627,03/05/2019,92
tt0047057,05/13/2019,38
tt0064409,12/13/2018,82
tt0018505,09/17/2019,75
tt0059477,06/04/2015,37
tt0026784,04/09/2019,47
tt0068457,09/10/2019,31
tt0050782,06/16/2018,94
tt0020875,01/30/2017,64
tt0070821,07/10/2019,16
tt0026772,11/19/2019,207
tt0037553,08/11/2020,43
tt0033574,03/03/2016,12
tt0060740,02/23/2016,50
tt0048132,09/10/2019,44
tt0035309,08/21/2018,98
tt0049729,07/29/2016,73
tt0036397,03/21/2017,47
tt0058564,05/24/2019,102
tt0038396,10/25/2016,28
tt0022792,03/20/2015,77
tt0026685,02/13/2019,55
tt0046478,08/29/2020,23
tt0018389,10/14/2015,46
tt0039657,12/21/2016,13
tt0065516,09/17/2019,6
tt0072274,04/17/2016,115
tt0050629,12/10/2017,58
tt0067632,09/08/2017,39
tt0065102,02/17/2016,91
tt0071159,07/15/2020,65
tt0040221,03/06/2019,27
tt0033512,10/13/2015,68
tt0044224,10/02/2017,65
tt0029190,04/17/2015,59
tt0056584,02/09/2017,60
tt0034575,06/12/2018,91
tt0064063,07/19/2017,27
tt0050306,06/30/2019,84
tt0035335,11/14/2017,40
tt0056815,08/03/2015,10
tt0038611,04/24/2016,23
tt0048744,05/02/2017,7
tt0022125,09/27/2015,106
tt0044762,01/03/2015,47
tt0022501,10/29/2017,15
tt0040597,10/24/2019,66
tt0039822,07/24/2019,66
tt0046424,06/14/2018,59
tt0055827,05/06/2015,47
tt0048342,03/27/2016,57
tt0047133,07/14/2016,74
tt0041880,02/18/2018,59
tt0050099,06/13/2015,32
tt0041513,06/18/2017,32
tt0031147,06/19/2019,15
tt0040919,09/08/2019,72
tt0063748,07/03/2018,30
tt0046164,07/05/2018,45
